CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER,snap_ever,tanf_ever,program_group,edu_level,edu_label
265503,2655,1,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
265504,2655,1,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
265505,2655,1,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
265506,2655,1,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
265507,2655,1,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
265901,2659,1,1.0,,,1.0,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,1.0,1.0,Both SNAP and TANF,1.0,HS or GED
265902,2659,1,2.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
266201,2662,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
266202,2662,1,2.0,,,0.0,,,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
266203,2662,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
266301,2663,1,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
266302,2663,1,2.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
266303,2663,1,2.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
266304,2663,1,1.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
266305,2663,1,2.0,,,,,,,,,,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
266306,2663,1,1.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
266307,2663,1,1.0,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
266308,2663,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
266309,2663,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
266401,2664,1,1.0,,,,0.0,0.0,,,0.0,,,0.0,,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
266901,2669,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
266902,2669,1,2.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
267001,2670,1,2.0,,,,,0.0,,,,,1.0,,,,,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
267002,2670,1,1.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
267201,2672,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
267202,2672,1,2.0,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
267501,2675,1,1.0,,,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
267502,2675,1,1.0,,,0.0,,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
267503,2675,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
267504,2675,1,2.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,No HS / GED
267701,2677,1,2.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
267702,2677,1,1.0,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
267901,2679,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
267902,2679,1,1.0,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
267903,2679,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
267904,2679,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
267905,2679,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
267906,2679,1,2.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
268001,2680,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,2.0,Professional degree
268002,2680,3,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
268101,2681,1,1.0,,,,,,,,,1.0,0.0,,0.0,1.0,,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
268102,2681,1,2.0,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
268103,2681,1,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
268104,2681,1,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
268301,2683,1,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
268302,2683,1,2.0,,,0.0,,,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
268303,2683,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
268304,2683,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
268305,2683,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
268901,2689,3,2.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
268902,2689,3,1.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
269001,2690,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
269002,2690,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
269003,2690,1,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
269101,2691,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
269102,2691,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
269201,2692,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
269202,2692,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
269203,2692,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
269801,2698,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
269901,2699,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
269902,2699,1,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
270001,2700,1,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
270002,2700,1,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
270101,2701,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
270401,2704,1,1.0,,,,,,,,,,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
270501,2705,1,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
270502,2705,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
270503,2705,1,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
270601,2706,1,2.0,,,,,,,,,,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
270602,2706,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
270901,2709,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
271001,2710,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
271002,2710,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
271003,2710,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
271201,2712,2,2.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
271202,2712,2,1.0,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
271203,2712,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
272001,2720,2,2.0,,,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
272002,2720,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
272003,2720,2,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
272201,2722,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
272301,2723,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
272302,2723,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
272701,2727,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
272901,2729,3,1.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
272902,2729,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
272903,2729,3,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
273101,2731,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
273102,2731,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
273501,2735,2,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
273601,2736,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
273701,2737,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
273702,2737,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
273703,2737,3,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
273901,2739,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
273902,2739,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
274001,2740,3,1.0,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
274002,2740,3,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
274201,2742,3,2.0,,,,,0.0,,,,,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
274202,2742,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
274301,2743,2,2.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
274302,2743,2,2.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
274401,2744,3,2.0,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
274601,2746,3,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
274602,2746,3,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
274801,2748,3,2.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
274802,2748,3,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
275201,2752,3,1.0,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
275202,2752,3,2.0,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
275203,2752,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
275301,2753,3,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
275302,2753,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
275601,2756,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
275602,2756,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
275701,2757,3,2.0,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
275702,2757,3,1.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
275703,2757,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
275801,2758,3,2.0,,,,,,,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
275802,2758,3,1.0,,,,,,,,,,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
276901,2769,2,2.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
276902,2769,2,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,,,1.0,HS or GED
276903,2769,2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277001,2770,2,1.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
277002,2770,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277003,2770,2,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277101,2771,2,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
277102,2771,2,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
277103,2771,2,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277501,2775,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
277502,2775,3,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277503,2775,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277801,2778,3,2.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
277802,2778,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
277803,2778,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
278101,2781,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
278102,2781,3,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
278103,2781,3,2.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
278401,2784,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
278501,2785,3,1.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
278901,2789,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
278902,2789,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
278903,2789,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
279001,2790,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
279002,2790,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
279201,2792,2,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
279202,2792,2,1.0,,,0.0,,,0.0,,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
279203,2792,2,2.0,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
279501,2795,2,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
279502,2795,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
279503,2795,2,2.0,,,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
279504,2795,2,2.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
279601,2796,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
279602,2796,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
279603,2796,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
279604,2796,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
280401,2804,2,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
280402,2804,2,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
280801,2808,3,1.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
280802,2808,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
280803,2808,3,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
280901,2809,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
280902,2809,3,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,Neither,2.0,Professional degree
281001,2810,3,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
281401,2814,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
281402,2814,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
281701,2817,3,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
281702,2817,3,2.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
281703,2817,3,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
281801,2818,3,1.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
281802,2818,3,2.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
281901,2819,3,2.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
281902,2819,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
282201,2822,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
282202,2822,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
282301,2823,3,2.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
282302,2823,3,1.0,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
282601,2826,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
282602,2826,3,1.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
282603,2826,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
282801,2828,3,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,Both SNAP and TANF,1.0,HS or GED
282802,2828,3,2.0,,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
282803,2828,3,1.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
282901,2829,3,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
282902,2829,3,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
283401,2834,3,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
283402,2834,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
283403,2834,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
283501,2835,3,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
283502,2835,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
284101,2841,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,Neither,2.0,Professional degree
284102,2841,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
284103,2841,3,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
285001,2850,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
285002,2850,3,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
285501,2855,3,1.0,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
285502,2855,3,2.0,,,,,,,,,,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
285503,2855,3,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
286401,2864,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
286901,2869,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
