CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER
313501,3135,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
313502,3135,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
314501,3145,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
314502,3145,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
315001,3150,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
315002,3150,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
315101,3151,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
315102,3151,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,0,-7,0,1,0
315103,3151,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
315401,3154,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
315402,3154,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
315403,3154,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
315404,3154,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
315501,3155,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,1,0
315502,3155,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,1,0
315503,3155,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
315601,3156,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
315602,3156,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
316201,3162,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
316202,3162,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
316301,3163,3,1,-7,-7,0,-7,0,0,-7,-7,-7,0,0,-7,-7,0,-7,0,1,0
316302,3163,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
316303,3163,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,0,1,0
316401,3164,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
316402,3164,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
316501,3165,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,1,0
316502,3165,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
316503,3165,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
317601,3176,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
317602,3176,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
317801,3178,2,2,-7,-7,0,-7,-7,0,0,0,0,0,-7,-7,0,0,0,0,1,0
317802,3178,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
317901,3179,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
318201,3182,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
318202,3182,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
318203,3182,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
318801,3188,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
318802,3188,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
319001,3190,2,2,-7,-7,0,-7,-7,0,0,0,0,0,-7,0,-7,0,0,0,1,0
319002,3190,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,0,1,0
319003,3190,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
319004,3190,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
319005,3190,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
319006,3190,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
319701,3197,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
319702,3197,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
319801,3198,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
319802,3198,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
320101,3201,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,-7,0,-7,-7,0,1,0
320102,3201,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0,1,0
320103,3201,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,1,0,0
320401,3204,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
320402,3204,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
320601,3206,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
321201,3212,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
321701,3217,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
322101,3221,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
322102,3221,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
322201,3222,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
322501,3225,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,0,1,0
322502,3225,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,0,1,0
322503,3225,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
322504,3225,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0
322505,3225,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
323301,3233,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
323601,3236,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
323701,3237,3,2,-7,-7,-7,-7,0,-7,0,0,0,0,0,0,-7,0,-7,0,1,0
324201,3242,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
324202,3242,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
324301,3243,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
324302,3243,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,0,1,0
324303,3243,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
324401,3244,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
324402,3244,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
324501,3245,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
324801,3248,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
324802,3248,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
325001,3250,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,1,0,0
325002,3250,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
325003,3250,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
325004,3250,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
325201,3252,3,1,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,-7,0,1,0
325202,3252,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,0,0,1,0
325301,3253,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
325401,3254,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
325402,3254,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
325901,3259,2,1,-7,-2,0,0,-2,0,0,-7,1,0,0,0,-7,1,-7,0,1,0
325902,3259,2,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
325903,3259,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,1,0,-7,0,0,0,0
325904,3259,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,1,0,1,0
326001,3260,2,1,-7,0,0,0,0,0,0,0,0,0,0,0,-7,1,-7,1,0,0
326002,3260,2,1,-7,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,0
326801,3268,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
326802,3268,1,1,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,-7,0,0,0,1,0
326803,3268,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
326804,3268,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
326805,3268,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,-7,-7,0,0,0,0
326806,3268,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,1,0,1,0
326807,3268,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
326808,3268,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,1,0
326901,3269,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,-7,0,1,0
327301,3273,1,1,-7,-7,0,-7,-7,1,-7,0,-7,0,0,-7,-7,-7,0,0,1,0
327302,3273,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,1,-7,0,1,0
327303,3273,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
327801,3278,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
328001,3280,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
328002,3280,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
328003,3280,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
328601,3286,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
328602,3286,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
328603,3286,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
328701,3287,3,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
328702,3287,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
328703,3287,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
328704,3287,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
328801,3288,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
328802,3288,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
329101,3291,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
329102,3291,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
329201,3292,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
329301,3293,3,1,-7,-7,0,-7,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
329302,3293,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,0,1,0
329801,3298,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
329901,3299,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
329902,3299,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
330301,3303,3,2,-7,-7,0,-7,-7,0,0,0,0,0,0,0,0,-7,0,0,1,0
330302,3303,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,1
330303,3303,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
330401,3304,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
330601,3306,2,1,-7,-7,0,-7,0,0,0,0,0,-7,0,0,-7,1,-7,0,1,0
330602,3306,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,1,1,0,-7,0,1,0,0
330901,3309,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,-7,0,1,0
331201,3312,2,1,-7,-7,0,-7,0,0,0,0,0,0,0,1,-7,1,-7,0,1,0
331501,3315,2,1,0,0,-7,1,0,-7,0,0,0,0,0,1,-7,0,-7,0,1,0
331502,3315,2,2,1,1,-7,1,1,-7,0,1,0,1,0,-7,0,0,0,1,0,0
331503,3315,2,2,-7,-7,0,0,1,0,0,1,1,1,1,1,-7,1,-7,1,0,0
331504,3315,2,2,-7,-7,1,0,0,1,1,1,1,1,1,-7,1,-7,1,1,0,0
331505,3315,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,0,-1,0,1,0
331506,3315,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,1,-7,0,0,1,0
331601,3316,2,2,-7,-7,-7,-7,-7,-7,1,1,1,1,0,-7,1,-7,0,0,1,0
331602,3316,2,2,-7,-7,0,-7,0,0,-7,0,0,0,-7,-7,-7,-7,-7,0,1,0
331603,3316,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
331604,3316,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
331605,3316,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
331701,3317,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
331702,3317,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,-7,0,0,1,0
331703,3317,2,1,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,0,1,0
331704,3317,2,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,0,1,0
331705,3317,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
332001,3320,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
332002,3320,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
332003,3320,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
332101,3321,3,2,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,0,1,0,0,1,0
332102,3321,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,0,0,0,0
332201,3322,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,1,0
332501,3325,2,2,-7,-7,0,0,0,1,1,1,1,1,1,-7,1,1,1,0,1,0
333801,3338,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
333901,3339,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
333902,3339,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
333903,3339,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
334101,3341,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
334201,3342,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,1,0
334501,3345,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
334701,3347,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,1,0,-7,0,0,1,1
334702,3347,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,-7,0,1,0
334801,3348,3,1,-7,-7,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
334802,3348,3,2,-7,-7,0,-7,0,0,0,0,0,0,1,-7,-7,-7,-7,0,1,0
334803,3348,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
334804,3348,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
334805,3348,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
334806,3348,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
335001,3350,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
335002,3350,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
335201,3352,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
335202,3352,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
335203,3352,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
335501,3355,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
335502,3355,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,0,1,0
335503,3355,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
335801,3358,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
335802,3358,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2,0,0,0,0,1,0
336001,3360,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
336002,3360,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
336201,3362,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,0,1,0
336301,3363,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
336302,3363,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
336401,3364,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
336402,3364,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
336501,3365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
336502,3365,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
336503,3365,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
336504,3365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
336901,3369,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
336902,3369,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
337001,3370,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
337002,3370,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
337003,3370,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
337101,3371,2,2,-7,-7,0,-7,-7,0,0,0,1,1,1,1,1,-7,1,0,1,0
337102,3371,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
337103,3371,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
337104,3371,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,0,1,1,0,0
337105,3371,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,1,0
337301,3373,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
337302,3373,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
337701,3377,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
338301,3383,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
338401,3384,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
338601,3386,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
338701,3387,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
338702,3387,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,-7,-7,-7,-7,0,1,0
338703,3387,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
339301,3393,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,1,0
339302,3393,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
339701,3397,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
339702,3397,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
339703,3397,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
340201,3402,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
340202,3402,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
340203,3402,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
340701,3407,3,2,-7,-7,0,-7,-7,0,0,0,0,0,0,-7,-7,-7,-7,0,1,0
340702,3407,3,1,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,0,0,0
340801,3408,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
340802,3408,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
340803,3408,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
340804,3408,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
341101,3411,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
341102,3411,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
341201,3412,3,1,-7,-7,0,-7,-7,0,-7,0,0,-7,-7,-7,-7,-7,-7,0,1,0
341202,3412,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,0,-7,0,1,0
341301,3413,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,-7,-7,0,1,0
341302,3413,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,-7,0,1,0
341601,3416,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
341801,3418,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
342101,3421,3,2,-7,-7,0,-7,0,0,0,0,0,1,0,0,-7,0,-7,0,1,0
342102,3421,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
342201,3422,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
